0,1
data/online_dataset/042_1_6_white.png,Be3
data/online_dataset/073_1_12_black.png,Bd7
data/online_dataset/009_0_32_white.png,Kd3
data/online_dataset/021_0_23_black.png,Ng5
data/online_dataset/132_0_24_black.png,Nxc2
data/online_dataset/076_0_21_white.png,Qd1
data/online_dataset/060_0_15_black.png,Nxd4
data/online_dataset/078_0_46_white.png,Rxa2
data/online_dataset/086_1_23_white.png,Ra6
data/online_dataset/086_1_27_white.png,f3
data/online_dataset/138_0_17_white.png,Be2
data/online_dataset/058_0_44_black.png,Qe2+
data/online_dataset/148_0_18_white.png,a4
data/online_dataset/054_0_2_black.png,e6
data/online_dataset/069_0_21_white.png,Rxb6
data/online_dataset/120_0_32_white.png,Kd1
data/online_dataset/001_0_27_black.png,a5
data/online_dataset/054_0_17_black.png,Qxe7
data/online_dataset/023_0_36_white.png,Ke4
data/online_dataset/064_0_9_white.png,a3
data/online_dataset/140_0_12_white.png,Be3
data/online_dataset/025_1_33_white.png,Kh3
data/online_dataset/109_0_8_white.png,Nc3
data/online_dataset/089_1_2_black.png,Nf6
data/online_dataset/077_0_5_black.png,Bxa6
data/online_dataset/044_0_20_white.png,Nd2
data/online_dataset/099_0_5_black.png,Nc6
data/online_dataset/123_0_37_black.png,Qxe6
data/online_dataset/058_0_36_black.png,Qb7+
data/online_dataset/040_1_29_white.png,Nd3
data/online_dataset/042_0_14_white.png,h4
data/online_dataset/092_0_25_black.png,Ke7
data/online_dataset/079_1_5_black.png,Nc6
data/online_dataset/121_0_33_white.png,Kf3
data/online_dataset/089_0_8_white.png,O-O
data/online_dataset/078_0_44_white.png,Ra1
data/online_dataset/024_1_14_black.png,Qxf3
data/online_dataset/067_0_2_black.png,Nf6
data/online_dataset/029_0_12_white.png,Qd5
data/online_dataset/079_0_11_black.png,Bxe4
data/online_dataset/145_0_30_white.png,Rdc1
data/online_dataset/080_1_11_black.png,Nxf3+
data/online_dataset/073_1_3_white.png,e3
data/online_dataset/026_0_8_black.png,Nd7
data/online_dataset/114_0_53_black.png,Bc8
data/online_dataset/001_0_4_black.png,Bb4
data/online_dataset/026_0_29_white.png,Ra2
data/online_dataset/054_0_21_white.png,Rf4
data/online_dataset/080_0_11_black.png,Nxb3+
data/online_dataset/041_0_30_white.png,Nxe6
data/online_dataset/017_1_17_black.png,Bxd5
data/online_dataset/157_0_15_white.png,Bxa4
data/online_dataset/089_0_17_white.png,Bd2
data/online_dataset/019_0_8_white.png,f3
data/online_dataset/120_0_26_black.png,Ne4
data/online_dataset/041_1_16_white.png,Nxe5
data/online_dataset/084_0_23_black.png,Qg5
data/online_dataset/010_0_9_black.png,Ne4
data/online_dataset/094_1_7_black.png,Qxb5
data/online_dataset/078_1_39_white.png,Rc5
data/online_dataset/040_0_52_black.png,Kc5
data/online_dataset/047_1_1_white.png,d4
data/online_dataset/036_0_14_white.png,Kxd5
data/online_dataset/158_0_9_white.png,Nd2
data/online_dataset/042_1_14_black.png,Bxb3
data/online_dataset/094_0_9_black.png,Nc6
data/online_dataset/123_0_11_white.png,Rxh2
data/online_dataset/110_0_18_black.png,Nh5
data/online_dataset/141_0_9_black.png,Bxc3+
data/online_dataset/125_0_36_black.png,Bg7
data/online_dataset/029_1_25_black.png,a5
data/online_dataset/059_0_3_black.png,c5
data/online_dataset/096_1_8_black.png,Bh5
data/online_dataset/037_1_43_black.png,h5
data/online_dataset/042_1_21_black.png,hxg5
data/online_dataset/008_0_3_black.png,c5
data/online_dataset/068_0_31_white.png,Qe7#
data/online_dataset/078_1_14_white.png,O-O
data/online_dataset/084_0_22_white.png,Nh4
data/online_dataset/059_0_1_black.png,g6
data/online_dataset/088_0_9_black.png,Qa5+
data/online_dataset/037_0_14_black.png,Nxe4
data/online_dataset/046_0_23_black.png,Rd8
data/online_dataset/060_0_29_white.png,Bb5
data/online_dataset/103_1_54_black.png,c3+
data/online_dataset/079_0_2_black.png,Nf6
data/online_dataset/035_0_12_white.png,Bxe7
data/online_dataset/022_1_10_black.png,QxQ
data/online_dataset/103_0_2_black.png,c5
data/online_dataset/097_1_18_white.png,Rad1
data/online_dataset/107_0_6_black.png,d5
data/online_dataset/071_0_18_white.png,QxNa1
data/online_dataset/055_1_11_black.png,Bh4+
data/online_dataset/078_0_29_black.png,Ba5
data/online_dataset/129_0_14_black.png,Qxd4+
data/online_dataset/041_1_18_white.png,Qf3
data/online_dataset/117_0_11_white.png,O-O
data/online_dataset/037_0_59_white.png,Rh5
data/online_dataset/079_0_46_black.png,b2
data/online_dataset/078_0_10_white.png,Nc3
data/online_dataset/027_0_8_white.png,Nc3
data/online_dataset/156_0_26_black.png,f5
data/online_dataset/138_0_5_white.png,Nd2
data/online_dataset/022_1_23_black.png,b5
data/online_dataset/104_0_19_white.png,Nd3
data/online_dataset/043_0_48_black.png,f4
data/online_dataset/023_1_13_white.png,f4
data/online_dataset/079_1_25_black.png,Rxa3
data/online_dataset/078_0_1_white.png,d4
data/online_dataset/033_1_2_white.png,Nf3
data/online_dataset/032_0_40_white.png,Qa3
data/online_dataset/066_0_26_white.png,Qc8+
data/online_dataset/070_0_43_black.png,Rb5
data/online_dataset/078_1_11_black.png,Nd5
data/online_dataset/080_1_8_black.png,O-O
data/online_dataset/026_0_32_black.png,cxb4
data/online_dataset/004_0_14_white.png,Rbd1
data/online_dataset/103_0_23_white.png,Rxd8+
data/online_dataset/122_0_16_white.png,Be2
data/online_dataset/048_1_18_white.png,Rxd2
data/online_dataset/158_0_18_white.png,e5
data/online_dataset/040_0_23_white.png,cxd4
data/online_dataset/070_0_17_white.png,Qxf7
data/online_dataset/034_0_5_white.png,e3
data/online_dataset/089_1_26_black.png,Be5
data/online_dataset/015_0_26_black.png,Rd6
data/online_dataset/108_1_13_white.png,Nxc7
data/online_dataset/090_1_14_white.png,c5
data/online_dataset/103_1_55_black.png,Qg1
data/online_dataset/121_0_30_black.png,Kh7
data/online_dataset/099_1_12_black.png,Qxd7
data/online_dataset/126_0_45_black.png,Be5x
data/online_dataset/087_1_4_white.png,Bxe4
data/online_dataset/123_0_45_black.png,c5
data/online_dataset/094_0_19_black.png,Nxd3
data/online_dataset/019_0_5_black.png,e6
data/online_dataset/044_0_22_white.png,Qxe4
data/online_dataset/108_1_33_black.png,Bxc5
data/online_dataset/046_0_24_white.png,Rd3
data/online_dataset/058_0_28_white.png,Nh4
data/online_dataset/139_0_5_black.png,c5
data/online_dataset/103_1_3_black.png,g6
data/online_dataset/008_0_44_black.png,Bf5
data/online_dataset/097_0_15_black.png,Bf+
data/online_dataset/034_0_38_white.png,c6
data/online_dataset/090_1_11_black.png,cxd
data/online_dataset/103_1_18_white.png,Be2
data/online_dataset/008_1_18_white.png,c4
data/online_dataset/010_0_35_white.png,fxe
data/online_dataset/042_1_2_black.png,Nc6
data/online_dataset/024_1_8_white.png,Bxd5
data/online_dataset/013_1_4_black.png,g6
data/online_dataset/124_0_22_white.png,Qe2
data/online_dataset/112_0_18_black.png,Rfb8
data/online_dataset/022_0_46_black.png,b5
data/online_dataset/012_0_4_black.png,Nf6
data/online_dataset/016_0_25_black.png,Nf7
data/online_dataset/074_0_14_white.png,Qxb2
data/online_dataset/078_1_14_black.png,Rd1
data/online_dataset/064_0_26_white.png,Ra1
data/online_dataset/057_0_4_black.png,c5
data/online_dataset/001_1_16_black.png,d5
data/online_dataset/012_0_19_black.png,Qc8
data/online_dataset/108_0_22_white.png,Rxe2
data/online_dataset/003_0_44_black.png,Nf4
data/online_dataset/079_1_24_black.png,gxf3
data/online_dataset/156_0_23_black.png,b6
data/online_dataset/108_0_6_black.png,Qe2
data/online_dataset/021_1_44_white.png,Kg2
data/online_dataset/110_0_28_white.png,g3
data/online_dataset/063_0_15_white.png,Rg1
data/online_dataset/029_1_7_black.png,Bd7
data/online_dataset/022_0_3_white.png,Nxe5
data/online_dataset/143_0_42_black.png,h5
data/online_dataset/022_1_49_white.png,gxRQ
data/online_dataset/063_0_25_white.png,Kd2
data/online_dataset/078_0_28_black.png,Bxc3
data/online_dataset/073_1_1_black.png,Ne6
data/online_dataset/103_1_43_white.png,eb+
data/online_dataset/084_0_37_black.png,Rc1+
data/online_dataset/053_0_28_white.png,Qf4
data/online_dataset/128_0_4_white.png,Nc3
data/online_dataset/036_0_3_white.png,Rxb5
data/online_dataset/058_0_1_white.png,d4
data/online_dataset/001_1_9_white.png,a3
data/online_dataset/155_0_30_white.png,Ra1
data/online_dataset/149_0_18_white.png,b5
data/online_dataset/086_0_11_black.png,Be7
data/online_dataset/155_0_12_white.png,Nxe4
data/online_dataset/061_0_13_white.png,Nd2
data/online_dataset/017_1_8_black.png,Na6
data/online_dataset/021_1_14_black.png,e4
data/online_dataset/071_1_7_black.png,Nb6
data/online_dataset/006_0_1_white.png,d4
data/online_dataset/107_0_33_white.png,Rc5
data/online_dataset/131_0_26_white.png,Rf1
data/online_dataset/141_0_13_white.png,Be2
data/online_dataset/020_0_33_black.png,Bb2
data/online_dataset/074_0_4_black.png,Nc6
data/online_dataset/099_1_4_white.png,Nc3
data/online_dataset/110_0_33_black.png,Bxb2
data/online_dataset/135_0_29_black.png,QxQ+
data/online_dataset/106_0_34_white.png,Rxd2
data/online_dataset/032_0_25_black.png,Kc6
data/online_dataset/155_0_2_white.png,Nf3
data/online_dataset/044_0_2_black.png,c6
data/online_dataset/078_1_52_white.png,Ke2
data/online_dataset/118_0_14_white.png,Bb1
data/online_dataset/119_0_4_white.png,Bb5+
data/online_dataset/140_0_11_white.png,Ne5
data/online_dataset/156_0_9_black.png,Ne5
data/online_dataset/075_0_14_black.png,Rxd7
data/online_dataset/044_0_46_black.png,Kg7
data/online_dataset/043_0_23_black.png,Re7
data/online_dataset/078_1_25_black.png,a5
data/online_dataset/079_1_37_white.png,Rh7
data/online_dataset/076_0_4_white.png,Nf3
data/online_dataset/046_0_9_black.png,Bb7
data/online_dataset/135_0_26_white.png,Bxd3
data/online_dataset/012_0_5_white.png,a3
data/online_dataset/101_0_23_white.png,Qa6
data/online_dataset/081_0_5_white.png,Qf3
data/online_dataset/096_0_3_black.png,Nf6
data/online_dataset/068_0_15_white.png,d4
data/online_dataset/064_0_10_black.png,Qc7
data/online_dataset/054_0_7_black.png,Bd6
data/online_dataset/037_0_33_white.png,Kh1
data/online_dataset/109_0_35_black.png,Qg5+
data/online_dataset/112_0_21_black.png,Bxa4
data/online_dataset/031_0_7_white.png,Bc2
data/online_dataset/051_0_4_white.png,c3
data/online_dataset/024_1_7_white.png,Nxe4
data/online_dataset/086_0_32_white.png,Ke5
data/online_dataset/077_0_11_white.png,Re1
data/online_dataset/118_0_22_white.png,Qxg6
data/online_dataset/101_0_3_black.png,c5
data/online_dataset/108_0_25_black.png,Bd4
data/online_dataset/107_0_42_black.png,c3
data/online_dataset/022_1_13_white.png,BxN
data/online_dataset/093_1_33_black.png,Ke8
data/online_dataset/002_1_9_black.png,Nd8
data/online_dataset/046_0_3_black.png,cxd4
data/online_dataset/018_0_1_black.png,e5
data/online_dataset/009_0_17_black.png,Rd8
data/online_dataset/099_0_17_white.png,Rb3
data/online_dataset/019_1_8_white.png,f3
data/online_dataset/090_1_34_black.png,Qd7
data/online_dataset/025_1_28_black.png,Qxc2+
data/online_dataset/070_0_18_white.png,Rad1
data/online_dataset/137_0_29_white.png,Rf1
data/online_dataset/068_0_30_black.png,f5
data/online_dataset/079_0_32_white.png,Rb5
data/online_dataset/057_0_12_black.png,b4
data/online_dataset/079_0_9_black.png,dxb6
data/online_dataset/005_1_10_black.png,Nd7
data/online_dataset/090_0_10_white.png,Bb2
data/online_dataset/006_0_6_white.png,Be2
data/online_dataset/031_0_18_white.png,Nxe4
data/online_dataset/107_0_25_white.png,Rfd1
data/online_dataset/021_0_38_black.png,Rf4
data/online_dataset/096_1_7_white.png,e3
data/online_dataset/116_0_8_black.png,Nf6
data/online_dataset/024_0_1_white.png,e4
data/online_dataset/110_0_40_black.png,Be2
data/online_dataset/136_0_17_white.png,Rb3
data/online_dataset/149_0_15_black.png,h6
data/online_dataset/090_1_38_black.png,Kf7
data/online_dataset/105_0_11_black.png,Rd6
data/online_dataset/134_0_3_white.png,d4
data/online_dataset/045_0_46_white.png,Bg1
data/online_dataset/001_1_25_white.png,b3
data/online_dataset/102_1_3_white.png,Nd2
data/online_dataset/023_1_10_black.png,d6
data/online_dataset/136_0_7_white.png,Bc4
data/online_dataset/023_0_44_black.png,Rxc3+
data/online_dataset/023_1_16_black.png,Rc8
data/online_dataset/069_0_1_black.png,e6
data/online_dataset/106_0_28_white.png,a4
data/online_dataset/151_0_2_white.png,Bf4
data/online_dataset/013_1_21_white.png,Rd1
data/online_dataset/114_0_32_black.png,d5
data/online_dataset/143_0_51_black.png,e1=Q+
data/online_dataset/071_0_35_white.png,Bg3
data/online_dataset/055_0_17_black.png,Bh7
data/online_dataset/114_0_28_white.png,g4
data/online_dataset/106_0_52_black.png,Kf6
data/online_dataset/026_0_6_black.png,a5
data/online_dataset/098_1_5_black.png,O-O
data/online_dataset/146_0_54_black.png,Kxf4
data/online_dataset/009_0_14_white.png,Rc1
data/online_dataset/001_0_26_black.png,Qd8
data/online_dataset/054_0_8_white.png,Bg3
data/online_dataset/139_0_22_white.png,Nd4
data/online_dataset/012_0_13_white.png,Nf5
data/online_dataset/136_0_13_white.png,Qd4
data/online_dataset/130_0_17_white.png,f3
data/online_dataset/074_0_39_white.png,Pxe4
data/online_dataset/022_0_6_white.png,Be2
data/online_dataset/016_0_8_white.png,Bf4
data/online_dataset/146_0_24_black.png,Qg5
data/online_dataset/138_0_23_black.png,Qxd8
data/online_dataset/052_1_1_white.png,e4
data/online_dataset/138_0_37_white.png,Kd1
data/online_dataset/046_0_12_white.png,Rac1
data/online_dataset/085_0_13_black.png,Bc6
data/online_dataset/072_0_10_black.png,Bf7
data/online_dataset/072_0_5_white.png,Nc3
data/online_dataset/151_0_19_white.png,hxg4
data/online_dataset/144_0_13_black.png,Bc2
data/online_dataset/083_0_5_white.png,c3
data/online_dataset/061_0_26_white.png,Qxa5
data/online_dataset/147_0_13_white.png,Bxd4
data/online_dataset/114_0_54_black.png,Ke7
data/online_dataset/055_1_29_black.png,Nxe5
data/online_dataset/125_0_17_white.png,Ng4
data/online_dataset/139_0_17_white.png,Qc4
data/online_dataset/034_0_26_white.png,b3
data/online_dataset/035_1_13_black.png,Rd8
data/online_dataset/114_0_24_black.png,Ne6
data/online_dataset/022_0_22_white.png,Kf2
data/online_dataset/090_0_40_white.png,Qg8+
data/online_dataset/126_0_42_white.png,f4
data/online_dataset/003_0_39_black.png,Nef
data/online_dataset/072_0_16_black.png,Bb7
data/online_dataset/119_0_5_black.png,Bd6
data/online_dataset/040_0_25_black.png,Rf8
data/online_dataset/094_1_27_black.png,Bxc5
data/online_dataset/153_0_31_black.png,Bxe6
data/online_dataset/032_0_8_white.png,Qf2
data/online_dataset/148_0_12_white.png,Qxd6
data/online_dataset/029_0_5_black.png,Nc6
data/online_dataset/096_0_5_black.png,dxe5
data/online_dataset/060_0_37_white.png,Nf4
data/online_dataset/093_1_8_white.png,Nxc6
data/online_dataset/143_0_37_white.png,Kxc2
data/online_dataset/152_0_4_white.png,a3
data/online_dataset/108_1_11_black.png,Nxf3+
data/online_dataset/060_0_15_white.png,Be2
data/online_dataset/093_0_14_black.png,Nxc2
data/online_dataset/097_1_8_black.png,h6
data/online_dataset/017_0_16_black.png,d5
data/online_dataset/153_0_2_black.png,Bg7
data/online_dataset/025_0_22_black.png,Qf8
data/online_dataset/099_0_4_black.png,cxd4
data/online_dataset/063_0_4_white.png,Nc3
data/online_dataset/025_0_8_black.png,Nxb3
data/online_dataset/021_0_13_white.png,Nd5
data/online_dataset/009_0_35_black.png,Ke6
data/online_dataset/069_0_4_white.png,Nc3
data/online_dataset/057_0_1_white.png,d4
data/online_dataset/100_0_8_black.png,Nxa6
data/online_dataset/021_1_41_white.png,Kxg3
data/online_dataset/083_0_25_white.png,Rc6
data/online_dataset/048_1_3_black.png,Bb7
data/online_dataset/029_1_18_black.png,Ne4
data/online_dataset/008_1_55_black.png,Rxb
data/online_dataset/044_0_19_black.png,Qd7
data/online_dataset/017_1_7_white.png,d5
data/online_dataset/089_1_3_white.png,g3
data/online_dataset/044_0_37_white.png,Rc3
data/online_dataset/099_1_3_black.png,c5
data/online_dataset/023_0_27_black.png,f4
data/online_dataset/042_1_22_white.png,Nf4
data/online_dataset/112_0_19_black.png,Rxb1
data/online_dataset/096_0_24_black.png,Re4
data/online_dataset/087_1_2_black.png,d5
data/online_dataset/126_0_44_black.png,Qf1
data/online_dataset/041_1_20_black.png,d4
data/online_dataset/025_1_32_white.png,Kxh4
data/online_dataset/149_0_3_white.png,e3
data/online_dataset/024_1_18_white.png,Rxe7
data/online_dataset/055_1_1_white.png,e4
data/online_dataset/096_0_28_white.png,Qc8+
data/online_dataset/092_0_48_white.png,g5
data/online_dataset/021_0_3_black.png,Be7
data/online_dataset/021_0_35_white.png,h5
data/online_dataset/019_0_14_white.png,dxe5
data/online_dataset/125_0_18_white.png,Ne7+
data/online_dataset/110_0_41_white.png,h4
data/online_dataset/036_0_2_white.png,Rc5
data/online_dataset/040_1_11_black.png,e6
data/online_dataset/094_0_21_white.png,Rad1
data/online_dataset/110_0_21_black.png,b5
data/online_dataset/055_1_2_white.png,d4
data/online_dataset/091_1_20_white.png,Rxd2
data/online_dataset/022_1_44_black.png,b3
data/online_dataset/137_0_16_white.png,Qg4
data/online_dataset/138_0_37_black.png,Kd6
data/online_dataset/076_0_19_black.png,Nxe6
data/online_dataset/092_0_2_black.png,Nc6
data/online_dataset/158_0_30_black.png,Kd6
data/online_dataset/098_0_1_white.png,d4
data/online_dataset/033_1_2_black.png,Nc6
data/online_dataset/044_0_49_black.png,Kf7
data/online_dataset/032_0_24_black.png,Qxf7
data/online_dataset/107_0_10_black.png,Bc5+
data/online_dataset/110_0_5_black.png,g6
data/online_dataset/132_0_28_black.png,Qh2
data/online_dataset/094_0_2_black.png,d4
data/online_dataset/005_1_11_white.png,Be3
data/online_dataset/003_0_8_black.png,Bb7
data/online_dataset/026_0_3_black.png,d5
data/online_dataset/017_0_17_black.png,Bxd5
data/online_dataset/103_1_41_black.png,Nc6
data/online_dataset/014_0_16_white.png,b4
data/online_dataset/095_0_23_black.png,h6
data/online_dataset/059_0_4_black.png,exd4
data/online_dataset/034_0_33_white.png,g4
data/online_dataset/136_0_8_white.png,bxc3
data/online_dataset/080_0_11_white.png,h3
data/online_dataset/009_0_6_white.png,h3
data/online_dataset/047_0_12_white.png,Qf3
data/online_dataset/020_0_3_white.png,Ne3
data/online_dataset/086_1_8_black.png,h6
data/online_dataset/070_0_48_white.png,e4
data/online_dataset/151_0_6_white.png,Bg3
data/online_dataset/078_0_37_white.png,Rc2-c6
data/online_dataset/093_0_1_black.png,e5
data/online_dataset/072_0_16_white.png,Qf2
data/online_dataset/082_0_12_black.png,Rc8
data/online_dataset/148_0_15_black.png,Ngxe7
data/online_dataset/041_1_27_white.png,Qe6
data/online_dataset/040_0_21_white.png,Qf3
data/online_dataset/008_1_32_black.png,Rf7
data/online_dataset/145_0_7_white.png,Nbd2
data/online_dataset/144_0_11_white.png,h5
data/online_dataset/130_0_30_black.png,Ne7
data/online_dataset/071_0_44_black.png,Qf1
data/online_dataset/068_0_3_black.png,Qh6
data/online_dataset/076_0_6_white.png,Be2
data/online_dataset/080_0_15_white.png,Nf3
data/online_dataset/126_0_44_white.png,Bf2
data/online_dataset/106_0_55_black.png,Rh6
data/online_dataset/147_0_5_white.png,Nd2
data/online_dataset/048_1_20_black.png,Be4
data/online_dataset/095_1_23_white.png,Rc1
data/online_dataset/114_0_35_black.png,h5
data/online_dataset/123_0_35_white.png,Qxe6+
data/online_dataset/072_0_6_black.png,Qd8
data/online_dataset/103_1_24_white.png,Rxd8+
data/online_dataset/041_1_31_black.png,Kxg7
data/online_dataset/027_1_5_black.png,Qd4
data/online_dataset/094_0_23_white.png,Nxd4
data/online_dataset/103_1_56_black.png,Kc5
data/online_dataset/058_0_35_white.png,Kf1
data/online_dataset/158_0_39_white.png,Qd7+
data/online_dataset/103_0_47_white.png,Nxa6
data/online_dataset/095_1_3_black.png,exd4
data/online_dataset/053_0_25_black.png,Bh4
data/online_dataset/138_0_53_black.png,c3+
data/online_dataset/040_1_33_black.png,Nxf4
data/online_dataset/017_0_8_white.png,Qc2
data/online_dataset/056_0_35_black.png,gxf4
data/online_dataset/055_0_10_black.png,Be7
data/online_dataset/074_0_34_black.png,g5
data/online_dataset/056_0_32_white.png,Nc3
data/online_dataset/060_0_39_black.png,a5
data/online_dataset/062_0_3_black.png,d5
data/online_dataset/027_0_4_black.png,dxc6
data/online_dataset/029_1_19_white.png,Qe3
data/online_dataset/040_0_40_white.png,b3
data/online_dataset/098_1_3_black.png,e6
data/online_dataset/137_0_17_white.png,Qg3
data/online_dataset/107_0_32_black.png,Kf7
data/online_dataset/141_0_17_black.png,Qe3
data/online_dataset/108_0_15_white.png,exf4
data/online_dataset/023_0_19_white.png,BxNc5
data/online_dataset/140_0_4_white.png,Nf3
data/online_dataset/068_0_7_black.png,Qe7
data/online_dataset/157_0_28_black.png,Rf5
data/online_dataset/040_0_11_white.png,Bd2
data/online_dataset/067_0_24_black.png,Nxc3
data/online_dataset/025_0_27_white.png,Nxe5
data/online_dataset/158_0_14_black.png,c4
data/online_dataset/103_0_36_white.png,a3
data/online_dataset/086_0_30_white.png,h4
data/online_dataset/008_1_47_white.png,g5
data/online_dataset/155_0_22_white.png,gf
data/online_dataset/060_0_22_black.png,e6
data/online_dataset/011_0_34_white.png,Rh4
data/online_dataset/141_0_11_black.png,O-O
data/online_dataset/056_0_28_black.png,hxg6
data/online_dataset/143_0_44_white.png,Ke1
data/online_dataset/090_1_4_black.png,e6
data/online_dataset/148_0_18_black.png,Rxc3
data/online_dataset/074_0_33_black.png,a5
data/online_dataset/059_0_13_white.png,Rac1
data/online_dataset/003_0_26_black.png,Red8
data/online_dataset/016_0_19_black.png,Bg7
data/online_dataset/041_1_40_white.png,Bxa5
data/online_dataset/078_0_15_white.png,O-O
data/online_dataset/153_0_11_white.png,Bd3
data/online_dataset/005_1_19_black.png,Bxf3
data/online_dataset/103_1_39_black.png,Nd7
data/online_dataset/151_0_26_black.png,Rh8
data/online_dataset/150_0_14_white.png,Nb3
data/online_dataset/095_0_5_white.png,c3
data/online_dataset/017_0_16_white.png,Rd1
data/online_dataset/056_0_9_black.png,a6
data/online_dataset/109_0_21_white.png,h3
data/online_dataset/147_0_39_black.png,Rxb7
