0,1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\60913.png,Ra6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\63513.png,Rh8+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\79692.png,Bc4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\73614.png,d4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\86219.png,Nh6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\94393.png,Bf3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\72450.png,g4+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\31770.png,Qc8+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\87392.png,Ba6+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\24130.png,Bf1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\96526.png,Nb5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\20461.png,Ke5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\64914.png,Qh1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\73477.png,exd1=B
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\74531.png,d2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\76258.png,Qg4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\97445.png,Qa6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\39062.png,Nd7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\30397.png,Qc4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\99274.png,Be8+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\13488.png,Qe1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\8667.png,Nc2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\84119.png,Kxh6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\77470.png,Nh3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\48421.png,Qxd3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\62272.png,f6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\44107.png,Qxh8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\87592.png,Nf6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\49562.png,Qh4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\73075.png,Bc1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\46217.png,Rb4+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\62798.png,d6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\35752.png,Nc6+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\78605.png,Re8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\87211.png,Nxg5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\71082.png,Rdxb2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\40779.png,Ra1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\85077.png,Nxa6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\68312.png,exf3+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\77325.png,Rge1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\21283.png,Nxg1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\63752.png,Rb8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\74632.png,Qc7+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\52530.png,Ra5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\46368.png,e1=B
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\50425.png,Qf6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\28423.png,Be1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\55956.png,Qa5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\33397.png,c5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\93645.png,Qe4+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\6231.png,Kxf1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\19337.png,fxe6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\94472.png,gxf4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\55532.png,Rd6+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\84527.png,Rg1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\88528.png,Qe1+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\2430.png,Qa4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\15496.png,Bh6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\74202.png,Bb2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\28953.png,Kg1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\8299.png,Bxf5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\59730.png,Qb4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\61651.png,Qe2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\8443.png,Qxc1#
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\76470.png,Rf8+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\12222.png,Rff5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\65861.png,Qe1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\40912.png,Qxf4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\38873.png,Bc5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\12888.png,Na8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\9059.png,Qb4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\99025.png,Ndf8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\44692.png,Rbxd4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\67626.png,Bxc4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\12346.png,Qd5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\73954.png,Nxd5+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\68240.png,Rxh8+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\16477.png,g4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\27048.png,Nxg5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\44394.png,Qxf7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\7978.png,Rg5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\69291.png,Bf8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\87410.png,Rxc8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\60977.png,Nc3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\33923.png,Rg3+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\24610.png,Bd4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\14552.png,Nc8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\8200.png,Nf2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\94496.png,g5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\2935.png,Qxd5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\50323.png,Rf7+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\83992.png,Na6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\1835.png,Bf1+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\63933.png,b8=B+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\89231.png,Nd8+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\98441.png,Be3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\75801.png,Bxf7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\45445.png,Be4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\58606.png,Rhf5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\95209.png,Nf3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\52165.png,Qa5+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\31116.png,Kh4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\54116.png,Rh1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\39319.png,Ka4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\4308.png,Bb7+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\70099.png,Qg6+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\68181.png,Ke4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\25497.png,Rxg6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\70663.png,Be3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\58818.png,f6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\90511.png,Bc4+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\52358.png,Kd4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\22572.png,c8=N
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\53959.png,Kh8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\9228.png,Rxg4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\71933.png,Nf2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\24636.png,Qb5+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\80419.png,Nxb4+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\19596.png,fxe3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\94718.png,Ka2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\41050.png,Kc4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\3370.png,Qd7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\9925.png,Qxd7+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\14260.png,Qe4+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\68219.png,Nf6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\10077.png,Kxc6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\58138.png,Ng7+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\25157.png,N6d7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\85536.png,Bc2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\91176.png,Nh2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\20484.png,Rxe4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\96324.png,Bc3+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\36474.png,e3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\50060.png,Nxb5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\3208.png,Bc2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\26617.png,Bxf1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\66104.png,Re5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\26002.png,Qd4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\48726.png,Rxd5+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\70588.png,R1xg4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\29170.png,h2+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\77593.png,Kf1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\38798.png,Bgd2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\45834.png,Qxg4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\47534.png,Qf3#
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\86982.png,f4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\77148.png,Bh6+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\10624.png,Kg2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\37744.png,b6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\99494.png,Ra2#
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\90563.png,Be3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\74884.png,Ba7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\93825.png,Kb6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\97334.png,Ke2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\39150.png,Bd2+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\81514.png,Rh8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\20276.png,Bh4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\29329.png,Ng7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\20528.png,Bg3+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\36822.png,Kg8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\45812.png,Qa3+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\1316.png,Re7+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\76667.png,Nfd4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\87916.png,Rc2+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\44676.png,Rf8+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\85422.png,Qc3+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\57674.png,Rhg2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\28426.png,Bb7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\1017.png,Kxh1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\19828.png,Ke1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\36986.png,Kg2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\58772.png,Kf6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\57741.png,Qa8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\85164.png,Qa7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\5763.png,e3+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\87471.png,Bd7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\20863.png,Bxd7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\12502.png,Kf7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\89367.png,Nd4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\78798.png,Bh6+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\7648.png,gxh3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\47391.png,Rh2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\76167.png,Re3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\48975.png,Kxe7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\62392.png,Re6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\15173.png,b7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\69072.png,Qb5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\20792.png,Ke7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\96410.png,Qf1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\40498.png,Kd4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\68874.png,Bb4+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\71107.png,Nxa4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\56067.png,Kxe4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\23596.png,Nxf8+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\7585.png,Bg6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\16943.png,Qf4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\76394.png,Ka6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\92848.png,Rxc2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\29524.png,Qa2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\54144.png,Kg8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\90174.png,Rxg6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\5216.png,bxc5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\6930.png,Ne8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\28019.png,a3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\27090.png,Kf1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\28368.png,Bxb3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\13073.png,Qd5+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\36777.png,Kxc6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\91544.png,Bxb5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\2829.png,Qb5+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\35419.png,Rdd8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\40206.png,h1=N
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\16309.png,Qh2
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\43164.png,Rb6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\14994.png,Rhh8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\43584.png,Nh1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\61826.png,Ka1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\95663.png,Qxc6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\67004.png,Nc1
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\31219.png,Rg7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\43087.png,Rdc3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\23601.png,Ne5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\1988.png,d4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\72920.png,dxc3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\95607.png,Rd4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\91030.png,Kd3+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\18564.png,Kd3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\94231.png,dxe4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\67039.png,Rb5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\9952.png,b5+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\46264.png,e4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\16004.png,Be6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\56923.png,Ba3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\52135.png,Qe6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\84992.png,Qxh3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\9136.png,Kxa5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\60312.png,Ke5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\89292.png,Qf7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\53183.png,Qxg4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\12175.png,Ra3+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\49451.png,Kg5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\56813.png,Bf6+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\30720.png,Be8
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\86644.png,Qf5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\90051.png,Bc4+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\43740.png,Qd6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\50822.png,Rgg7
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\98626.png,cxb5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\38284.png,Bd3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\68685.png,Bxe4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\78212.png,Qh4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\41434.png,Qh1+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\27171.png,Nh4
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\1360.png,Qxd3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\73849.png,a3
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\25424.png,gxh5
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\40380.png,Be6
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\451.png,Nxb6+
C:\Users\marti\Documents\BA\ml-project-2-syc-group\data\synth\data\6104.png,Qxg7
