0,1
data/online_dataset/094_0_11_black.png,Qxa2
data/custom_dataset/game55/box_14.png,dxe5
data/online_dataset/032_0_20_black.png,Bxe5
data/online_dataset/125_0_18_black.png,Kd8
data/custom_dataset/game25/box_16.png,a3
data/online_dataset/104_0_14_white.png,h5
data/custom_dataset/game38/box_27.png,exf5
data/online_dataset/078_0_37_black.png,Rf7
data/online_dataset/040_0_47_black.png,b6
data/online_dataset/154_0_2_white.png,e4
data/online_dataset/001_0_29_black.png,Qxb6
data/online_dataset/019_1_5_black.png,e6
data/custom_dataset/game24/box_64.png,Rxe5
data/custom_dataset/game40/box_65.png,Rxc8
data/online_dataset/059_0_8_black.png,Bb7
data/online_dataset/006_0_6_black.png,Bf5
data/custom_dataset/game35/box_5.png,Nf6
data/online_dataset/146_0_28_white.png,e4
data/online_dataset/041_0_12_black.png,Re8
data/custom_dataset/game51/box_17.png,fxe4
data/online_dataset/056_0_8_black.png,Nbd7
data/online_dataset/037_1_7_white.png,cxd5
data/online_dataset/049_0_9_white.png,b3
data/custom_dataset/game35/box_47.png,Rc1
data/online_dataset/033_0_11_black.png,gxh5
data/online_dataset/012_0_11_white.png,Nb5
data/online_dataset/017_1_4_black.png,d6
data/online_dataset/102_0_9_black.png,B6
data/online_dataset/045_1_30_white.png,Ke5
data/online_dataset/096_0_18_white.png,Bc4
data/online_dataset/097_0_23_white.png,Rxg7
data/online_dataset/086_1_20_white.png,Bh2
data/online_dataset/152_0_6_white.png,Bb5
data/online_dataset/086_1_29_white.png,Kg2
data/online_dataset/126_0_7_white.png,Bf4
data/online_dataset/073_0_14_white.png,Rdh1
data/online_dataset/086_0_2_white.png,d4
data/custom_dataset/game34/box_5.png,Be7
data/online_dataset/042_0_16_white.png,Kb1
data/custom_dataset/game58/box_21.png,h6
data/custom_dataset/game35/box_60.png,Rxf6
data/custom_dataset/game12/box_9.png,Be7
data/online_dataset/048_1_18_black.png,Nf3+
data/online_dataset/058_0_25_white.png,Nf3
data/online_dataset/050_0_12_white.png,dxe5
data/custom_dataset/game6/box_56.png,b6
data/custom_dataset/game19/box_9.png,O-O
data/custom_dataset/game33/box_22.png,Nc4
data/online_dataset/035_1_8_black.png,bxc6
data/online_dataset/155_0_30_white.png,Ra1
data/online_dataset/130_0_44_black.png,Rf3
data/online_dataset/056_0_9_black.png,a6
data/custom_dataset/game49/box_48.png,Qxc4+
data/online_dataset/133_0_17_white.png,Nxf6
data/custom_dataset/game8/box_37.png,c4
data/custom_dataset/game62/box_33.png,Ng4
data/custom_dataset/game56/box_13.png,Qb6
data/online_dataset/076_0_14_white.png,Qf4
data/online_dataset/021_0_20_black.png,Qc6+
data/online_dataset/078_1_51_black.png,Rxg3
data/online_dataset/048_1_20_black.png,Be4
data/online_dataset/136_0_13_white.png,Qd4
data/custom_dataset/game49/box_68.png,Qa7
data/custom_dataset/game40/box_63.png,Rac8
data/online_dataset/013_1_18_black.png,Qxa2
data/online_dataset/078_0_1_white.png,d4
data/online_dataset/124_0_20_white.png,Nh3
data/online_dataset/035_0_26_white.png,b6
data/online_dataset/040_0_58_white.png,Ke6
data/online_dataset/071_0_8_black.png,cxd4
data/custom_dataset/game21/box_16.png,Nxe5
data/online_dataset/084_0_55_black.png,c1=Q
data/custom_dataset/game63/box_67.png,Kf8
data/online_dataset/131_0_12_black.png,Ne5
data/online_dataset/047_0_11_black.png,Qd8
data/custom_dataset/game31/box_18.png,Nge2
data/online_dataset/013_0_6_black.png,Qb6
data/online_dataset/094_0_29_white.png,h3
data/custom_dataset/game10/box_22.png,c4
data/online_dataset/120_0_14_white.png,O-O-O
data/custom_dataset/game63/box_70.png,Rd3
data/online_dataset/068_0_16_black.png,Nb5
data/online_dataset/090_1_38_black.png,Kf7
data/custom_dataset/game29/box_11.png,Nf6
data/online_dataset/059_0_10_black.png,Bxf3
data/online_dataset/079_0_4_black.png,d5
data/online_dataset/135_0_4_black.png,Nxg3
data/online_dataset/040_0_8_white.png,Nf3
data/online_dataset/064_0_18_black.png,Bf5
data/online_dataset/010_0_26_black.png,Qxc4
data/online_dataset/144_0_9_black.png,Bg6
data/online_dataset/087_0_2_white.png,Nf3
data/custom_dataset/game37/box_23.png,Ne7
data/custom_dataset/game34/box_13.png,exd4
data/online_dataset/005_1_23_white.png,Kf2
data/custom_dataset/game8/box_57.png,fxg5
data/online_dataset/109_0_1_black.png,g6
data/custom_dataset/game66/box_74.png,Rb7
data/custom_dataset/game1/box_58.png,Bxf7+
data/online_dataset/002_0_5_black.png,e6
data/online_dataset/083_0_26_black.png,Qd7
data/online_dataset/097_0_21_black.png,Rg8
data/custom_dataset/game23/box_90.png,Rxb2
data/online_dataset/146_0_12_white.png,Bd7
data/custom_dataset/game20/box_42.png,Qe2
data/online_dataset/079_1_24_black.png,gxf3
data/online_dataset/071_0_28_white.png,Rh2
data/online_dataset/136_0_9_black.png,d5
data/online_dataset/157_0_3_black.png,g6
data/online_dataset/120_0_28_black.png,Nf3
data/custom_dataset/game62/box_65.png,f3+
data/online_dataset/037_1_43_black.png,h5
data/online_dataset/113_0_1_white.png,d4
data/online_dataset/089_0_6_white.png,cd
data/custom_dataset/game39/box_61.png,Kb8
data/online_dataset/090_1_10_white.png,Bb2
data/online_dataset/092_0_2_white.png,Bf4
data/online_dataset/090_0_11_black.png,exd5
data/online_dataset/081_1_12_white.png,O-O
data/custom_dataset/game52/box_40.png,exf6
data/online_dataset/148_0_20_black.png,Nf7
data/online_dataset/053_0_34_white.png,Bc5
data/custom_dataset/game15/box_46.png,Rad1
data/online_dataset/079_1_38_white.png,Kg1
data/custom_dataset/game22/box_1.png,f5
data/online_dataset/144_0_4_black.png,Nc6
data/online_dataset/094_0_5_black.png,c5
data/custom_dataset/game11/box_7.png,Bb4+
data/online_dataset/093_0_23_black.png,Rc8
data/custom_dataset/game4/box_16.png,Bd3
data/online_dataset/134_0_27_white.png,Qd1
data/online_dataset/086_1_5_black.png,e6
data/online_dataset/054_0_10_white.png,Ne5
data/online_dataset/149_0_9_black.png,exd4
data/online_dataset/092_0_35_white.png,a5
data/online_dataset/098_0_3_white.png,Bf4
data/online_dataset/114_0_60_white.png,axb3
data/online_dataset/013_0_4_white.png,Nc3
data/custom_dataset/game41/box_12.png,f3
data/online_dataset/109_0_30_black.png,Qxe3
data/online_dataset/094_0_10_black.png,Be7
data/custom_dataset/game59/box_82.png,h8=Q
data/custom_dataset/game63/box_16.png,exd6
data/online_dataset/084_0_22_white.png,Nh4
data/custom_dataset/game31/box_35.png,d5
data/online_dataset/114_0_10_black.png,Rxd8
data/online_dataset/080_0_30_white.png,Kd1
data/online_dataset/043_0_34_black.png,Kg6
data/custom_dataset/game26/box_32.png,Nxf3
data/online_dataset/064_0_12_black.png,Ne3
data/online_dataset/108_1_12_black.png,Qg5
data/online_dataset/043_0_28_white.png,h3
data/online_dataset/017_0_17_white.png,cxd
data/custom_dataset/game49/box_76.png,Re7+
data/online_dataset/113_0_27_black.png,Kf6
data/online_dataset/055_0_25_white.png,Bxe6+
data/custom_dataset/game10/box_5.png,d5
data/custom_dataset/game62/box_70.png,Rg1+
data/custom_dataset/game35/box_32.png,cxd4
data/custom_dataset/game54/box_38.png,Bb5
data/online_dataset/154_0_32_white.png,Qf2
data/online_dataset/087_0_19_white.png,Ng5
data/online_dataset/043_0_27_black.png,g6
data/online_dataset/045_0_43_black.png,Bb4
data/online_dataset/064_0_29_black.png,Bf6
data/online_dataset/135_0_14_black.png,c4
data/online_dataset/084_0_31_black.png,Rxd4
data/custom_dataset/game65/box_35.png,c5
data/online_dataset/150_0_17_black.png,Nb6
data/online_dataset/071_0_8_white.png,O-O
data/online_dataset/072_0_6_black.png,Qd8
data/custom_dataset/game28/box_38.png,g3
data/custom_dataset/game66/box_38.png,Qf5
data/online_dataset/090_0_30_black.png,b5
data/online_dataset/107_0_40_white.png,Kf3
data/online_dataset/153_0_19_white.png,h4
data/online_dataset/075_0_37_white.png,Kf3
data/online_dataset/156_0_24_black.png,Re6
data/custom_dataset/game69/box_18.png,Bxg7
data/custom_dataset/game32/box_35.png,Red8
data/online_dataset/093_0_19_white.png,Ne7+
data/custom_dataset/game29/box_18.png,h3
data/custom_dataset/game68/box_34.png,Na3
data/custom_dataset/game56/box_60.png,h4
data/custom_dataset/game45/box_5.png,Nxd5
data/online_dataset/069_0_24_black.png,g6
data/online_dataset/087_0_6_white.png,O-O
data/custom_dataset/game29/box_66.png,Kg2
data/online_dataset/152_0_16_black.png,Bxa4
data/online_dataset/105_0_10_black.png,Rd7
data/online_dataset/103_1_34_white.png,cxd4
data/online_dataset/126_0_35_white.png,Bg3
data/online_dataset/017_0_14_white.png,Bf4
data/online_dataset/053_0_22_black.png,Rg7
data/custom_dataset/game43/box_54.png,Bxc7
data/custom_dataset/game13/box_11.png,Nbd7
data/online_dataset/024_0_13_white.png,Qb3
data/custom_dataset/game17/box_24.png,Bb2
data/online_dataset/068_0_9_black.png,Nf6
data/online_dataset/133_0_30_white.png,Bg6
data/online_dataset/107_0_52_black.png,g6
data/online_dataset/138_0_19_white.png,Nxf3
data/online_dataset/156_0_23_black.png,b6
data/online_dataset/008_1_52_white.png,Rh1
data/online_dataset/003_0_8_black.png,Bb7
data/online_dataset/059_0_30_black.png,Qg2+
data/online_dataset/037_1_8_white.png,Be2
data/online_dataset/037_0_2_white.png,c4
data/online_dataset/060_0_43_black.png,Ke3
data/online_dataset/066_0_12_white.png,Nbd2
data/online_dataset/079_1_44_black.png,b4
data/online_dataset/157_0_8_white.png,c5
data/custom_dataset/game60/box_95.png,h5
data/online_dataset/117_0_18_white.png,Rac1
data/online_dataset/005_1_5_white.png,Nf3
data/online_dataset/074_0_34_white.png,Kc2
data/custom_dataset/game11/box_82.png,Ka3
data/online_dataset/009_0_32_black.png,Kd6
data/online_dataset/009_0_25_white.png,Rd1
data/online_dataset/014_0_11_black.png,Bd7
data/online_dataset/072_0_3_black.png,exd1
data/custom_dataset/game10/box_33.png,bxa5
data/online_dataset/080_1_16_white.png,e5
data/online_dataset/006_0_18_white.png,Nh4
data/online_dataset/053_1_21_white.png,Rh3
data/online_dataset/121_0_39_black.png,Bf1
data/online_dataset/131_0_12_white.png,Nxh3
data/online_dataset/011_0_24_white.png,Nd5
data/online_dataset/072_0_17_black.png,Nf6
data/online_dataset/124_0_13_black.png,Nc6
data/online_dataset/059_0_21_white.png,Rc8
data/online_dataset/037_1_1_black.png,d5
data/custom_dataset/game44/box_0.png,b3
data/online_dataset/078_1_25_black.png,a5
data/custom_dataset/game16/box_76.png,Qxa5
data/online_dataset/084_0_5_white.png,Bc4
data/online_dataset/012_0_5_white.png,a3
data/online_dataset/037_1_43_white.png,Kf3
data/online_dataset/087_1_1_white.png,e4
data/online_dataset/020_0_20_black.png,Bd4
data/custom_dataset/game11/box_0.png,e4
data/custom_dataset/game38/box_44.png,Rxd8
data/online_dataset/143_0_27_black.png,Ra7
data/online_dataset/057_0_20_black.png,Bd5
data/online_dataset/055_0_19_white.png,Kxf3
data/custom_dataset/game35/box_44.png,Kg2
data/online_dataset/021_1_6_black.png,Bg4
data/online_dataset/025_1_3_black.png,d6
data/online_dataset/056_0_14_white.png,Be1
data/custom_dataset/game14/box_5.png,d5
data/online_dataset/080_0_12_black.png,Ne5
data/online_dataset/125_0_8_black.png,Qc8
data/custom_dataset/game61/box_56.png,Rg5
data/online_dataset/040_0_53_white.png,Kg5
data/online_dataset/123_0_34_white.png,Nxe6
data/online_dataset/150_0_6_white.png,h3
data/custom_dataset/game59/box_7.png,g5
data/online_dataset/084_0_5_black.png,Na5
data/online_dataset/079_1_31_black.png,Be4
data/online_dataset/090_1_15_white.png,Nh4
data/online_dataset/083_0_4_white.png,b3
data/online_dataset/024_1_18_black.png,Ne6
data/online_dataset/041_1_25_white.png,Qxf7+
data/online_dataset/071_0_22_black.png,Nd3
data/online_dataset/087_1_2_white.png,Nf3
data/online_dataset/017_1_5_white.png,Bg5
data/online_dataset/132_0_12_white.png,b4
data/online_dataset/127_0_6_white.png,Ng5
data/custom_dataset/game6/box_75.png,g5
data/online_dataset/009_0_25_black.png,Rd8
data/online_dataset/024_0_14_white.png,gxh3
data/online_dataset/096_0_3_white.png,Bf4
data/custom_dataset/game29/box_47.png,bxc5
data/online_dataset/034_0_13_black.png,cxd4
data/custom_dataset/game63/box_34.png,Qd2
data/online_dataset/055_1_8_black.png,e6
data/custom_dataset/game32/box_58.png,Rxc5
data/online_dataset/103_0_47_white.png,Nxa6
data/online_dataset/066_0_24_black.png,Rxd6
data/online_dataset/055_0_15_black.png,Bxf5
data/online_dataset/075_0_15_white.png,Rd1
data/custom_dataset/game22/box_7.png,Bg7
data/online_dataset/138_0_44_black.png,f4
data/online_dataset/011_0_11_black.png,axb6
data/online_dataset/128_0_27_black.png,d5
data/online_dataset/147_0_47_white.png,Bc6
data/online_dataset/015_0_25_black.png,Nf7
data/custom_dataset/game36/box_3.png,Be6
data/online_dataset/072_0_2_black.png,d6
data/custom_dataset/game24/box_69.png,Qe3+
data/custom_dataset/game25/box_64.png,f3
data/online_dataset/079_1_11_black.png,Bxe4
data/custom_dataset/game27/box_19.png,Nd8
data/online_dataset/074_0_3_white.png,Nf3
data/online_dataset/078_0_22_white.png,fxg3
data/online_dataset/103_1_10_white.png,Re1
data/custom_dataset/game64/box_19.png,O-O
data/custom_dataset/game61/box_47.png,Qf5
data/online_dataset/082_0_14_black.png,QxNe7
data/online_dataset/031_0_19_white.png,Bc2
data/custom_dataset/game1/box_15.png,Nh5
data/online_dataset/058_0_34_black.png,Qg3+
data/custom_dataset/game35/box_13.png,d4
data/online_dataset/017_1_23_black.png,Rxe3
data/online_dataset/047_0_9_black.png,Qe7
data/custom_dataset/game29/box_64.png,Qd2
data/online_dataset/072_0_6_white.png,Bd3
data/online_dataset/053_1_24_black.png,Rf8
data/custom_dataset/game39/box_24.png,d5
data/online_dataset/032_0_16_white.png,Nxd4
data/online_dataset/155_0_9_black.png,c5
data/online_dataset/158_0_36_black.png,Kd5
data/online_dataset/097_1_7_white.png,Bd3
data/online_dataset/059_0_15_black.png,Kxg7
data/custom_dataset/game56/box_49.png,Nd7
data/online_dataset/078_1_8_white.png,a3
data/custom_dataset/game60/box_57.png,axb4
data/online_dataset/154_0_24_white.png,Rbd1
data/online_dataset/080_0_15_white.png,Nf3
data/online_dataset/114_0_47_white.png,Kf1
data/online_dataset/149_0_37_black.png,Kg7
data/online_dataset/053_1_13_black.png,Rc8
data/online_dataset/079_1_9_white.png,Qxb6
data/online_dataset/049_0_18_black.png,Nxd7
data/online_dataset/027_0_6_white.png,Nf3
data/online_dataset/058_0_10_white.png,f4
data/online_dataset/074_0_4_black.png,Nc6
data/custom_dataset/game8/box_49.png,Rxa5
data/online_dataset/155_0_5_black.png,Bb6
data/online_dataset/157_0_26_black.png,Qxc4
data/online_dataset/048_1_19_white.png,gxf3
data/online_dataset/033_0_12_black.png,Nd7
data/custom_dataset/game58/box_11.png,c6
data/online_dataset/110_0_6_white.png,Bg5
data/online_dataset/001_1_17_black.png,Rfc8
data/online_dataset/008_0_27_black.png,Nf5
data/online_dataset/074_0_17_white.png,Nd2f3
data/online_dataset/018_0_13_white.png,Ne5
data/online_dataset/106_0_29_black.png,d4
data/online_dataset/046_0_1_black.png,c5
data/online_dataset/025_0_24_black.png,d5
data/online_dataset/103_1_23_white.png,Rxd1
data/online_dataset/023_1_13_white.png,f4
data/custom_dataset/game13/box_27.png,Qxe5
data/online_dataset/069_0_13_white.png,Ne2
data/online_dataset/120_0_5_black.png,Bh3
data/online_dataset/092_0_10_white.png,Nxg4
data/online_dataset/078_0_42_white.png,Rc8
data/online_dataset/140_0_4_white.png,Nf3
data/online_dataset/003_0_34_white.png,Rb2
data/online_dataset/150_0_22_black.png,Ra8
data/online_dataset/138_0_39_black.png,Nb8
data/online_dataset/101_0_26_black.png,Rc8
data/online_dataset/121_0_30_black.png,Kh7
data/online_dataset/110_0_15_white.png,QxQ
data/custom_dataset/game19/box_15.png,cxd4
data/online_dataset/108_0_28_white.png,Nc3
data/online_dataset/146_0_11_white.png,Nb4
data/online_dataset/060_0_39_black.png,a5
data/custom_dataset/game69/box_0.png,d4
data/online_dataset/116_0_3_white.png,Nf3
data/custom_dataset/game24/box_58.png,Re2
data/custom_dataset/game41/box_24.png,h5
data/custom_dataset/game1/box_3.png,g6
data/online_dataset/025_0_5_white.png,Nc3
data/online_dataset/130_0_18_white.png,Nf2
data/online_dataset/008_0_54_black.png,Rd7
data/custom_dataset/game26/box_67.png,Rxc3
data/online_dataset/029_1_19_black.png,Nxc3
data/online_dataset/074_0_12_black.png,Bf6
data/online_dataset/002_1_4_white.png,e3
data/custom_dataset/game48/box_32.png,Bf4
data/custom_dataset/game11/box_80.png,Qxe5
data/online_dataset/033_0_2_black.png,Nc6
data/online_dataset/142_0_11_white.png,Bb3
data/online_dataset/067_0_6_white.png,Bd3
data/custom_dataset/game69/box_15.png,b6
data/online_dataset/122_0_37_white.png,g6
data/custom_dataset/game12/box_12.png,g3
data/online_dataset/146_0_45_white.png,a5
data/online_dataset/092_0_29_black.png,Kxg7
data/online_dataset/037_1_58_white.png,Kg4
data/online_dataset/040_1_7_black.png,Bh7
data/online_dataset/097_1_2_black.png,g6
data/online_dataset/114_0_23_black.png,b5
data/online_dataset/068_0_11_white.png,c4
data/online_dataset/071_1_29_white.png,Nb3
data/online_dataset/114_0_27_black.png,e5
data/online_dataset/052_1_2_black.png,d5
data/custom_dataset/game35/box_96.png,Kf7
data/custom_dataset/game63/box_5.png,Bg7
data/custom_dataset/game47/box_25.png,Bxg4
data/online_dataset/033_0_19_black.png,Kg6
data/online_dataset/060_0_28_white.png,Bg3
data/online_dataset/065_0_25_black.png,f5
data/online_dataset/043_0_17_white.png,Rxc5
data/online_dataset/142_0_11_black.png,O-O
data/online_dataset/110_0_1_white.png,e4
data/custom_dataset/game57/box_15.png,O-O
data/online_dataset/001_0_27_white.png,Rc3
data/online_dataset/003_0_22_white.png,cxb5
data/online_dataset/134_0_20_white.png,exd5
data/online_dataset/057_0_16_black.png,Nfe4
data/online_dataset/035_0_14_white.png,Qe2
data/online_dataset/136_0_8_white.png,bxc3
data/online_dataset/088_1_21_black.png,cxf6
data/online_dataset/041_1_13_black.png,cxb3
data/online_dataset/142_0_10_black.png,Nf6
data/custom_dataset/game11/box_4.png,Nf3
data/online_dataset/078_0_40_black.png,Rda7
data/online_dataset/094_0_7_black.png,Qxb5
data/online_dataset/096_0_7_white.png,e3
data/online_dataset/077_0_1_white.png,c4
data/online_dataset/112_0_21_black.png,Bxa4
data/online_dataset/042_0_2_black.png,Nc6
data/custom_dataset/game41/box_76.png,Qxe8
data/online_dataset/125_0_21_white.png,Qxh6
data/online_dataset/035_0_8_white.png,Bxc6+
data/online_dataset/093_0_20_black.png,Rc8
data/online_dataset/071_0_27_white.png,Nd2
data/online_dataset/023_0_37_black.png,Rh2
data/online_dataset/099_0_5_black.png,Nc6
data/online_dataset/078_0_34_black.png,Ra5
data/custom_dataset/game53/box_30.png,exd6+
data/online_dataset/013_1_4_white.png,Nc3
data/online_dataset/063_0_30_white.png,Qd6
data/custom_dataset/game59/box_34.png,Bxf7
data/online_dataset/040_0_14_white.png,Nf5
data/online_dataset/013_1_3_white.png,Bc4
data/online_dataset/045_1_16_white.png,Ne1
data/online_dataset/079_0_49_white.png,Kb8
data/online_dataset/043_0_46_white.png,Kg7
data/online_dataset/025_1_1_black.png,e5
data/online_dataset/158_0_34_white.png,Qd8
data/online_dataset/156_0_5_white.png,Nxd4
data/online_dataset/003_0_26_white.png,Qd3
data/custom_dataset/game27/box_30.png,Na1
data/custom_dataset/game66/box_26.png,Bg5
data/online_dataset/041_0_25_black.png,Kh8
data/online_dataset/022_0_21_white.png,Ke7
data/online_dataset/033_1_16_white.png,Bh6
data/online_dataset/078_1_42_black.png,a3
data/online_dataset/093_1_31_white.png,Bxg5
data/online_dataset/103_0_36_white.png,a3
data/online_dataset/008_0_11_black.png,axb6
data/custom_dataset/game25/box_74.png,Qc8
data/online_dataset/131_0_1_black.png,g6
data/online_dataset/081_0_12_white.png,O-O
data/online_dataset/037_1_9_black.png,Bf5
data/online_dataset/021_0_19_white.png,Nxe5
data/online_dataset/071_0_46_black.png,Be2#
data/online_dataset/142_0_21_white.png,Qe3
data/online_dataset/077_0_20_white.png,Qc3
data/custom_dataset/game44/box_22.png,exd5
data/custom_dataset/game3/box_6.png,exf5
data/online_dataset/078_1_30_black.png,Bc7
data/online_dataset/034_0_9_black.png,Bd7
data/custom_dataset/game14/box_52.png,Qd6
data/online_dataset/011_0_24_black.png,Nxd5
data/online_dataset/108_0_1_black.png,Nf6
data/online_dataset/121_0_34_black.png,Qe2+
data/online_dataset/151_0_2_white.png,Bf4
data/online_dataset/041_1_40_white.png,Bxa5
data/online_dataset/037_0_8_white.png,Be2
data/online_dataset/051_0_1_black.png,g6
data/custom_dataset/game26/box_73.png,dxe5
data/online_dataset/071_0_35_white.png,Bg3
data/online_dataset/151_0_6_black.png,O-O
data/online_dataset/071_0_21_black.png,a5
data/online_dataset/040_1_51_white.png,Nc7+
data/online_dataset/090_1_10_black.png,c6
data/online_dataset/092_0_43_white.png,h4
data/online_dataset/073_0_10_black.png,e4
data/custom_dataset/game33/box_13.png,Qxd5
data/online_dataset/042_1_4_black.png,g6
data/online_dataset/073_1_4_black.png,Be4
data/online_dataset/003_0_39_white.png,Qc4
data/online_dataset/086_1_32_black.png,Kf6
data/online_dataset/005_1_8_black.png,bxa6
data/online_dataset/123_0_12_white.png,Nd2
data/online_dataset/078_0_29_black.png,Ba5
data/custom_dataset/game35/box_67.png,Kf6
data/custom_dataset/game14/box_37.png,Qxc4
data/online_dataset/123_0_31_white.png,Nc5
data/online_dataset/025_1_2_white.png,Nf3
data/online_dataset/021_0_36_black.png,fe
data/online_dataset/073_1_1_black.png,Ne6
data/online_dataset/152_0_19_black.png,Qd7
data/online_dataset/017_0_17_black.png,Bxd5
data/online_dataset/102_0_17_white.png,cxd5
data/online_dataset/005_1_5_black.png,O-O
data/online_dataset/055_1_28_white.png,Nf3
data/online_dataset/082_0_27_white.png,Qf3
data/online_dataset/053_0_24_white.png,Qe3
data/online_dataset/126_0_45_white.png,Kg3
data/online_dataset/071_0_6_black.png,Nd5
data/online_dataset/084_0_32_black.png,Kg7
